temperature,humidity,wind_speed,pm25,pm10,no2,so2,co,o3,main_pollutant,aqi
12.8,73.0,1.45,118.7,220.3,33.7,15.5,0.69,37.4,PM2.5,290.3
11.7,62.2,2.17,105.7,148.8,33.6,10.7,0.56,58.5,PM2.5,252.5
28.8,44.2,5.93,86.1,185.6,13.2,3.0,1.03,52.7,PM2.5,186.9
25.3,31.7,9.46,20.2,29.3,23.1,9.0,0.67,55.1,O3,49.8
33.4,45.1,3.61,93.6,192.8,21.3,5.9,0.62,81.6,PM2.5,215.8
22.3,55.5,2.19,111.3,161.5,48.2,18.1,0.46,76.3,PM2.5,281.0
21.1,27.6,10.09,9.2,12.0,10.2,7.8,0.24,49.6,O3,48.0
32.1,66.0,7.07,29.4,61.5,7.4,3.6,0.27,25.3,PM10,58.6
14.1,75.5,1.67,127.3,256.8,49.6,19.7,0.57,71.0,PM2.5,303.0
24.6,52.1,6.44,53.2,108.3,19.5,5.5,0.46,27.8,PM10,105.3
35.2,45.0,9.69,62.4,113.6,10.2,2.3,0.37,87.8,PM10,111.5
41.1,66.0,12.07,75.7,143.9,7.8,4.3,0.35,45.0,PM2.5,147.6
15.8,48.0,3.27,23.3,35.2,29.1,4.0,0.61,86.8,O3,89.6
36.2,40.6,6.06,51.5,108.1,12.7,4.5,0.33,70.8,PM10,105.4
13.4,72.3,4.37,91.1,103.4,15.5,11.1,0.27,62.9,PM2.5,202.4
15.3,80.5,0.75,204.4,355.5,63.4,9.8,1.54,24.1,PM2.5,364.6
41.7,41.6,13.61,19.3,28.6,19.8,6.7,0.48,67.5,O3,61.4
14.0,62.6,4.54,74.5,143.1,20.8,22.8,0.8,57.4,PM2.5,149.0
19.3,49.7,4.56,97.1,151.7,8.4,22.5,0.34,80.2,PM2.5,225.8
36.4,52.9,10.61,8.8,28.2,6.4,6.4,0.32,49.7,O3,55.7
15.9,59.0,6.0,40.6,79.7,10.9,5.0,0.37,40.4,PM10,79.7
26.4,51.6,9.98,65.2,115.4,12.4,6.0,0.69,23.1,PM2.5,107.8
25.3,35.3,6.24,12.5,42.1,16.8,4.6,0.6,68.8,O3,68.9
5.4,45.5,1.27,295.3,540.3,74.0,12.2,1.02,26.7,PM10,464.3
29.8,80.2,18.84,13.4,18.6,7.0,7.0,0.4,54.1,O3,56.9
27.2,52.0,4.99,22.6,63.8,30.6,6.1,0.39,2.0,PM10,58.4
29.7,78.1,13.96,17.4,32.6,11.8,5.8,0.4,67.8,O3,65.0
34.9,58.3,4.36,32.2,77.0,16.0,9.0,0.44,39.9,PM10,73.4
34.3,68.0,9.37,3.2,22.1,21.4,4.7,0.31,27.3,O3,25.9
22.4,81.1,13.28,12.8,36.5,7.4,4.4,0.32,40.0,O3,39.2
38.3,57.8,3.92,104.3,213.6,17.9,10.1,1.0,73.8,PM2.5,243.3
13.9,68.3,4.42,180.6,263.2,18.6,4.7,0.29,16.6,PM2.5,350.7
41.9,21.0,8.84,8.0,28.8,17.2,3.9,0.33,64.1,O3,70.2
26.8,28.2,0.94,71.7,137.0,20.2,3.1,1.46,25.2,PM2.5,128.0
18.4,50.1,7.85,27.3,47.8,8.1,11.5,0.25,44.2,PM10,48.6
12.7,63.3,3.6,122.1,241.4,25.1,2.5,0.21,26.3,PM2.5,310.8
22.8,52.3,8.28,35.8,61.2,12.6,4.1,0.52,26.7,PM10,61.8
37.1,54.2,2.54,38.8,66.1,28.2,37.1,0.54,46.9,PM10,62.4
33.9,83.2,9.42,29.9,73.0,11.6,8.5,0.61,104.4,O3,103.5
21.3,51.3,9.54,17.5,20.1,6.5,4.7,0.26,26.7,PM2.5,34.0
27.4,41.8,5.19,65.6,78.0,21.2,4.5,0.24,74.0,PM2.5,114.6
26.3,43.5,3.8,70.8,138.5,14.3,5.1,1.29,80.5,PM2.5,138.5
38.5,64.6,5.06,101.8,175.4,9.2,3.7,0.67,79.2,PM2.5,237.0
22.6,29.8,8.39,17.9,37.8,15.2,5.6,0.74,49.2,O3,47.0
9.9,54.9,1.45,307.0,482.9,27.3,3.8,0.47,5.2,PM10,436.2
24.6,86.1,11.28,23.8,60.4,18.0,2.5,0.45,33.1,PM10,69.9
27.1,82.8,17.3,15.8,34.5,12.7,5.4,0.27,60.1,O3,61.9
31.5,83.0,13.86,3.0,12.9,7.0,4.0,0.29,7.5,CO,17.7
14.6,63.3,2.29,104.4,178.5,86.9,4.1,2.0,51.0,PM2.5,253.0
25.3,34.7,5.99,38.1,84.9,6.3,10.3,1.52,72.8,PM10,83.4
9.7,45.3,4.95,82.7,146.4,8.1,17.7,0.6,52.1,PM2.5,175.2
9.0,66.9,1.21,205.9,364.5,13.2,21.3,1.38,30.1,PM2.5,361.2
31.8,70.6,8.68,5.8,26.8,13.3,2.6,0.48,35.8,O3,38.2
41.6,46.2,15.16,25.8,54.7,8.2,4.1,0.38,80.4,O3,76.5
20.9,28.8,9.18,15.0,40.0,28.4,2.1,0.31,17.5,PM10,44.2
31.8,39.9,5.13,108.4,172.6,8.1,6.9,0.52,75.3,PM2.5,257.7
21.0,57.7,3.41,130.6,185.2,10.6,19.0,0.25,45.0,PM2.5,309.7
29.3,33.3,9.65,56.9,97.4,10.5,7.7,0.47,34.8,PM10,96.6
41.1,40.7,9.84,3.0,15.3,13.6,3.9,0.32,97.7,O3,104.1
13.5,60.5,3.28,60.9,84.1,8.5,6.7,0.57,47.4,PM10,91.8
31.6,98.5,9.95,38.4,67.5,13.9,2.3,0.51,67.2,PM10,69.9
41.4,30.4,4.19,32.2,64.3,24.0,6.0,0.85,75.2,O3,73.4
26.2,85.8,19.42,3.0,16.6,6.6,3.5,0.34,45.6,O3,50.2
38.1,43.2,7.12,55.3,107.1,27.7,3.5,0.44,62.2,PM10,110.2
23.2,45.6,5.67,14.0,49.5,20.6,10.0,0.95,48.1,PM10,43.5
19.7,56.4,8.74,44.7,106.8,24.2,7.7,0.42,5.4,PM10,107.0
21.9,71.5,13.65,3.3,7.7,16.5,3.9,0.26,31.4,O3,33.8
11.9,74.9,3.45,28.9,52.5,46.6,25.9,0.47,26.3,NO2,56.6
24.1,43.3,8.82,16.7,39.3,15.5,4.1,0.34,30.1,PM10,38.3
28.4,75.1,18.42,21.9,31.5,12.1,2.9,0.37,64.8,O3,60.4
29.1,79.2,12.67,15.2,38.2,22.0,10.5,0.36,87.7,O3,89.6
32.7,19.0,6.78,68.3,97.7,12.1,6.9,0.87,47.4,PM2.5,122.2
22.7,42.3,9.6,45.6,80.8,17.8,4.0,0.36,50.4,PM10,83.6
26.1,84.0,20.9,3.0,8.6,7.7,4.7,0.38,47.7,O3,48.9
21.2,81.4,5.49,25.8,55.2,11.8,10.4,0.49,48.3,PM10,49.7
37.6,38.7,2.0,153.2,182.8,18.1,4.8,0.59,68.0,PM2.5,323.5
20.6,40.6,12.25,16.9,36.1,12.8,7.5,0.28,55.9,O3,61.6
12.4,70.6,1.95,28.7,49.2,20.5,18.1,1.21,49.3,CO,53.2
21.5,29.4,10.44,36.2,53.8,18.3,8.4,0.56,76.6,O3,73.7
31.1,92.9,10.29,30.7,70.9,9.1,12.3,0.3,63.0,PM10,70.8
28.3,78.2,13.43,27.6,29.7,11.8,4.6,0.29,17.0,PM2.5,49.6
16.2,48.2,2.96,53.0,105.0,37.4,3.4,1.95,83.5,PM10,103.0
12.4,50.8,3.21,47.8,54.2,12.7,15.1,1.03,94.0,O3,88.3
27.0,51.0,11.59,31.9,52.7,7.3,5.5,0.35,87.0,O3,91.6
10.4,77.0,5.0,74.0,93.9,18.3,11.7,0.53,27.3,PM2.5,155.3
24.7,48.5,0.94,238.2,446.4,103.2,25.0,1.63,53.3,PM10,408.8
36.7,38.5,8.62,95.2,157.3,13.4,11.6,0.48,71.5,PM2.5,218.6
14.4,63.8,2.56,202.7,349.0,9.8,14.7,0.42,67.7,PM2.5,360.4
13.0,64.7,1.12,100.2,229.9,37.9,4.4,0.88,56.1,PM2.5,237.4
40.9,30.9,10.93,11.1,5.0,10.4,4.0,0.34,62.2,O3,67.4
23.8,24.7,2.99,29.7,63.4,60.8,10.4,0.52,67.5,NO2,79.0
43.6,37.6,7.36,21.8,52.5,19.7,10.6,0.92,78.4,O3,81.9
34.7,54.7,9.62,51.0,78.0,15.4,8.4,0.55,63.0,PM2.5,89.3
38.7,58.8,7.24,60.1,96.8,12.5,3.3,0.41,74.5,PM10,97.1
34.9,47.2,11.53,27.4,40.9,8.4,11.4,0.32,67.1,O3,58.7
39.7,46.0,3.76,18.0,34.6,37.2,3.9,1.06,54.0,O3,53.7
22.7,41.0,10.45,34.4,26.7,9.7,2.8,0.52,26.9,PM2.5,54.2
37.4,44.7,8.16,36.6,63.6,19.7,12.8,0.24,57.5,PM10,62.1
42.8,59.6,5.44,28.6,64.8,12.2,16.1,0.45,90.9,O3,92.4
17.5,50.0,6.15,13.6,32.0,27.3,6.6,0.28,53.9,O3,55.2
24.4,52.9,7.79,22.4,55.7,18.8,6.8,0.3,72.2,O3,66.8
12.9,62.7,4.52,94.2,145.4,17.4,5.4,0.32,24.6,PM2.5,214.8
11.5,62.0,6.25,18.6,35.3,18.0,5.9,0.7,16.1,PM10,35.3
22.4,81.8,16.45,6.1,19.5,6.8,3.9,0.23,50.4,PM10,23.3
31.9,77.6,16.93,5.3,20.0,8.3,4.6,0.3,69.7,O3,71.0
37.7,67.6,8.44,35.0,44.8,8.3,3.1,0.41,56.4,PM2.5,59.4
45.3,14.0,6.27,48.4,90.7,18.8,4.4,0.47,60.2,PM10,89.1
21.9,54.0,7.81,6.2,41.3,6.7,4.6,0.25,49.1,O3,52.1
13.6,74.8,7.98,43.2,72.1,27.2,4.6,0.43,2.0,PM10,74.9
21.4,50.4,7.14,13.7,21.6,13.4,5.2,0.86,2.4,CO,44.1
27.6,62.5,16.88,36.8,81.1,21.9,2.1,0.34,46.7,PM10,82.8
44.2,47.9,9.48,14.4,44.9,10.8,4.2,0.32,86.2,O3,87.9
39.7,49.0,10.36,30.7,74.6,13.6,4.4,0.66,31.3,PM10,74.8
19.7,61.3,4.26,83.3,127.8,16.1,16.5,1.1,39.5,PM2.5,173.6
30.9,54.9,10.59,30.2,53.2,23.3,2.9,0.25,29.3,PM10,49.0
36.8,44.7,7.18,83.2,170.4,17.9,2.6,0.35,34.9,PM2.5,174.7
30.0,42.8,8.78,15.0,35.5,13.8,4.4,0.43,42.8,O3,49.0
28.9,72.6,11.8,11.4,26.4,9.0,2.7,0.45,77.7,O3,82.4
23.2,40.0,9.3,68.9,106.2,15.1,7.0,0.36,65.4,PM2.5,131.7
45.4,66.4,0.58,92.7,161.5,38.9,6.6,1.38,18.4,PM2.5,199.8
15.9,29.8,6.28,21.6,37.1,37.7,5.6,0.82,2.0,NO2,49.5
37.0,54.0,9.43,25.5,41.0,19.2,3.5,0.44,80.0,O3,83.5
14.9,63.1,4.66,67.2,99.0,31.5,6.1,0.25,84.3,PM2.5,123.7
17.1,54.3,5.89,39.4,57.7,10.5,8.9,0.22,24.6,PM2.5,67.2
44.6,48.6,6.76,50.1,101.4,16.0,18.5,0.32,59.0,PM10,103.5
17.1,64.1,4.03,63.3,130.3,11.9,4.8,0.54,55.7,PM10,122.2
14.2,63.7,3.24,80.3,120.7,43.1,5.9,1.23,39.8,PM2.5,167.5
32.4,60.7,10.56,21.7,41.5,13.0,2.2,0.22,75.9,O3,72.3
25.5,58.4,5.78,36.5,59.6,9.2,12.3,0.53,47.9,PM2.5,59.6
27.7,88.6,15.97,9.4,8.5,7.0,4.7,0.25,65.5,O3,57.7
13.8,73.6,3.71,22.9,42.7,11.1,6.4,1.73,28.0,CO,84.0
13.6,75.3,5.14,196.1,434.0,29.9,5.2,0.68,35.4,PM10,405.9
15.0,81.8,4.08,93.9,166.6,22.1,12.5,1.2,5.5,PM2.5,206.6
27.6,92.5,13.03,3.0,5.0,10.9,2.6,0.33,82.7,O3,79.3
22.3,39.1,6.24,68.7,111.8,26.6,6.5,0.39,63.3,PM2.5,122.1
41.5,71.1,7.74,9.0,16.4,24.8,8.7,0.54,50.7,NO2,39.8
6.6,69.9,1.07,500.0,600.0,36.3,17.6,1.17,17.2,PM2.5,500.0
35.6,49.6,10.57,27.6,58.3,6.6,2.1,0.37,56.1,PM10,56.5
34.5,53.4,12.99,18.7,32.7,9.0,3.9,0.35,47.7,O3,57.6
40.2,44.5,5.98,34.8,49.9,31.2,3.4,0.82,29.3,PM2.5,62.4
26.8,97.8,13.83,14.8,41.0,15.4,3.7,0.38,52.2,O3,56.4
27.7,77.6,16.76,5.2,29.5,10.2,3.9,0.23,12.1,PM10,29.3
12.0,78.5,4.86,79.2,133.5,24.2,11.4,0.53,53.9,PM2.5,166.1
5.5,66.8,4.08,283.6,531.0,26.8,8.9,0.36,53.2,PM10,462.8
18.6,54.6,7.63,21.1,34.2,13.2,6.5,0.38,37.0,O3,31.7
15.1,57.1,1.8,346.1,451.7,26.2,9.6,0.78,30.5,PM2.5,440.1
20.4,63.5,6.39,84.7,152.6,16.6,2.4,0.68,2.6,PM2.5,181.7
14.5,70.0,2.37,145.7,265.6,18.5,10.5,0.25,24.0,PM2.5,320.0
18.2,61.2,4.62,82.2,162.4,28.7,2.5,0.62,2.0,PM2.5,176.9
36.7,43.0,4.41,102.5,178.8,6.5,9.8,0.55,73.9,PM2.5,245.6
23.1,54.9,8.49,83.4,152.6,14.2,2.6,0.42,24.6,PM2.5,172.6
32.4,45.6,2.56,92.1,134.1,7.7,19.9,0.72,48.7,PM2.5,201.3
36.1,28.5,14.26,20.3,34.7,8.2,12.5,0.34,33.3,PM10,34.0
30.0,87.0,15.32,12.0,34.1,6.6,4.5,0.39,60.4,O3,64.4
36.9,55.8,1.65,140.2,235.2,24.5,10.6,0.64,60.7,PM2.5,313.8
36.5,41.9,4.82,128.9,247.6,43.9,4.2,0.64,12.9,PM2.5,303.4
19.7,59.2,9.8,14.8,37.3,10.9,3.3,0.36,2.0,PM10,38.6
12.1,65.8,4.68,99.7,186.5,17.3,18.5,0.8,21.6,PM2.5,222.3
24.1,53.6,8.49,5.5,21.0,7.7,2.3,0.61,51.5,O3,51.8
33.6,23.6,8.26,5.9,13.4,23.2,13.3,0.35,52.7,O3,61.9
17.0,42.3,3.41,41.7,105.8,33.0,21.9,1.4,44.8,PM10,106.0
37.3,40.4,12.47,64.4,93.5,19.4,2.2,0.48,100.2,PM2.5,109.4
20.1,28.2,9.67,40.4,82.2,12.8,2.5,0.35,31.7,PM10,82.6
29.7,58.3,8.96,56.4,81.2,12.4,3.4,0.38,83.6,PM2.5,91.0
9.2,49.6,5.76,171.3,258.9,23.2,2.9,0.4,12.3,PM2.5,334.5
45.8,36.1,9.59,38.2,64.7,21.1,7.8,0.24,60.3,PM10,63.2
15.1,60.6,5.6,45.8,74.3,17.1,2.5,0.69,23.6,PM2.5,72.8
15.4,46.9,10.82,21.6,60.2,6.7,2.2,0.52,8.3,PM10,65.7
20.7,36.5,1.36,427.3,600.0,52.0,4.8,0.57,61.5,PM10,500.0
31.1,75.8,13.55,3.0,17.3,6.7,3.3,0.33,76.5,O3,76.0
42.4,35.4,7.18,65.4,128.7,6.8,3.8,0.62,13.9,PM10,118.0
14.7,59.8,4.07,113.6,224.5,15.0,4.7,0.56,9.2,PM2.5,279.6
43.2,55.2,2.8,279.2,527.2,35.5,27.0,0.43,98.3,PM10,454.4
21.4,66.9,1.88,320.8,468.6,20.1,7.0,1.34,29.5,PM2.5,428.0
26.4,47.7,10.71,21.1,28.2,7.7,6.2,0.31,51.3,O3,51.5
39.1,33.1,11.21,40.5,80.4,11.5,7.7,0.3,51.0,PM10,77.5
20.8,61.7,3.96,27.8,56.7,16.2,11.3,1.23,13.2,CO,53.5
12.4,73.6,6.8,24.0,38.6,16.2,4.4,0.78,28.5,PM2.5,41.2
41.3,48.3,11.0,15.4,43.3,10.0,3.2,0.57,21.0,PM10,45.0
4.4,82.9,2.29,252.4,403.8,27.1,12.2,1.54,7.9,PM2.5,397.8
9.9,58.5,3.43,316.2,434.6,29.7,3.6,0.35,50.5,PM2.5,428.8
17.9,51.8,3.26,98.6,233.3,37.9,29.3,0.28,33.8,PM2.5,225.9
13.0,68.1,4.62,74.1,131.1,9.5,9.8,0.62,15.1,PM2.5,143.9
24.8,78.5,11.15,7.1,10.8,7.5,3.2,0.47,21.9,CO,16.3
8.6,65.0,2.59,126.3,226.5,25.1,17.0,0.66,35.5,PM2.5,307.8
36.1,43.1,13.23,7.6,16.9,6.3,4.5,0.36,87.4,O3,86.4
40.7,35.0,3.56,111.1,158.2,31.9,2.9,1.0,80.8,PM2.5,268.6
26.9,39.4,7.65,55.1,79.3,16.0,4.8,0.67,46.8,PM2.5,94.1
23.6,44.8,4.59,141.2,303.2,12.3,6.4,0.87,42.1,PM2.5,321.9
38.0,34.1,12.61,22.2,48.8,10.0,5.7,0.58,53.2,O3,51.2
34.3,44.7,8.8,4.2,10.6,28.3,3.7,0.56,11.0,NO2,36.1
17.8,68.5,1.06,38.3,73.2,64.2,31.5,2.22,19.8,CO,109.2
28.3,54.3,7.6,22.0,47.3,11.0,6.5,0.44,28.2,PM10,48.5
10.3,72.6,4.03,45.1,76.8,35.3,9.4,0.47,10.4,PM10,75.7
10.7,65.2,0.2,448.0,600.0,41.7,35.1,0.73,43.3,PM10,500.0
9.2,65.3,1.8,51.1,128.4,24.5,8.7,1.12,29.6,PM10,114.0
35.9,27.2,8.73,29.9,75.8,8.5,5.0,0.27,35.8,PM10,77.0
14.7,58.4,6.57,31.5,47.5,12.6,4.0,0.56,56.0,O3,54.2
25.6,45.3,5.41,17.3,28.2,24.1,10.9,0.55,90.5,O3,92.9
17.2,63.9,5.32,85.2,134.9,11.4,10.4,0.99,51.6,PM2.5,185.6
26.3,67.4,14.63,3.0,13.3,14.1,5.0,0.33,111.6,O3,102.6
7.9,74.4,5.49,104.4,156.5,14.8,2.4,0.33,25.8,PM2.5,250.9
11.6,56.2,0.9,322.1,473.3,15.9,3.7,0.64,71.0,PM2.5,430.6
30.8,39.3,9.92,43.0,98.9,16.3,4.5,0.56,70.1,PM10,105.0
12.1,55.4,3.78,32.4,52.5,17.9,16.3,0.54,71.4,O3,67.4
22.6,56.9,13.25,6.5,15.1,16.8,4.6,0.61,30.1,CO,29.6
31.8,51.5,9.93,24.2,65.6,8.2,4.3,0.27,44.2,PM10,68.8
8.8,60.0,4.39,125.5,186.1,14.6,8.2,0.44,41.4,PM2.5,304.0
31.7,27.5,8.41,83.0,125.0,8.1,4.4,0.36,29.4,PM2.5,175.8
15.3,61.7,3.98,114.2,221.8,10.5,7.2,1.3,2.0,PM2.5,269.6
35.8,30.9,6.71,86.7,139.5,20.0,2.4,0.35,9.3,PM2.5,188.0
17.1,57.6,1.97,80.5,121.8,31.9,3.7,0.34,33.2,PM2.5,173.1
18.8,47.4,1.23,28.4,48.7,82.1,6.9,1.91,72.1,NO2,105.2
19.6,67.2,1.76,162.2,290.8,14.1,2.4,0.62,51.0,PM2.5,332.8
36.6,60.4,5.56,120.8,148.9,22.1,7.3,0.27,34.4,PM10,128.8
19.9,45.7,12.73,14.8,53.9,13.7,3.8,0.54,25.8,PM10,53.1
21.0,38.9,7.15,11.4,27.2,9.0,8.3,0.28,36.6,O3,29.7
26.5,30.6,7.21,60.7,107.7,5.5,8.9,0.29,2.0,PM10,109.2
19.0,68.5,7.59,22.8,40.3,8.7,2.2,0.62,44.5,O3,47.2
19.5,41.5,7.99,33.5,50.6,10.5,8.7,0.58,34.9,PM2.5,54.2
14.3,59.6,2.89,90.9,130.4,19.1,25.8,1.04,40.9,PM10,125.4
16.2,70.2,3.3,28.3,53.0,19.5,5.0,0.83,25.4,PM10,56.8
13.1,66.0,6.23,35.4,57.9,16.1,8.1,0.35,18.8,PM2.5,61.8
41.7,38.5,10.4,7.7,28.1,10.0,2.5,0.42,20.5,PM10,33.9
33.8,28.4,8.03,109.1,139.9,12.2,3.2,0.21,78.9,PM2.5,270.5
40.9,58.5,9.97,34.8,79.2,14.6,6.8,0.33,65.4,PM10,77.5
16.9,54.4,2.82,174.5,239.8,18.2,2.7,0.76,50.9,PM2.5,340.3
23.2,84.9,8.25,16.7,51.0,12.0,9.8,0.5,13.9,PM2.5,25.4
12.7,49.6,7.25,85.8,137.5,14.4,5.5,0.44,51.6,PM2.5,181.9
26.5,41.4,9.81,35.0,73.9,18.6,4.1,0.49,60.7,PM10,68.0
37.5,31.4,2.39,111.1,150.6,26.6,12.3,0.61,46.2,PM2.5,267.9
22.9,41.3,9.67,22.1,43.9,12.5,3.3,0.46,74.9,O3,74.2
26.9,78.1,11.34,20.1,46.7,27.0,4.1,0.67,21.0,PM10,42.1
31.1,86.6,18.33,22.5,34.7,10.5,3.1,0.31,76.2,O3,74.3
14.4,52.2,7.63,27.8,43.8,11.6,6.4,0.42,43.8,PM2.5,45.3
34.6,62.7,5.09,44.8,81.3,46.7,4.8,0.26,54.3,PM10,79.7
16.1,64.2,1.87,144.5,252.4,27.5,2.9,0.82,51.7,PM2.5,316.9
30.8,59.6,7.99,151.2,232.4,18.4,4.9,0.54,75.1,PM2.5,322.6
33.1,33.3,6.16,47.7,105.4,19.5,7.3,0.4,66.6,PM10,105.5
12.5,81.2,2.67,12.5,29.0,13.4,19.2,0.33,56.1,O3,53.4
11.8,66.0,4.64,187.5,249.1,13.2,2.6,1.41,2.0,PM2.5,347.0
26.5,47.4,10.96,23.4,43.8,15.1,5.1,0.33,41.4,PM10,43.9
24.9,14.9,10.71,6.8,22.9,7.0,9.9,0.49,39.7,O3,36.6
39.2,37.0,5.31,100.1,160.9,52.1,3.9,0.41,39.8,PM2.5,233.6
10.6,93.5,6.79,80.0,119.4,20.8,9.2,0.5,44.9,PM2.5,160.1
7.6,78.5,3.63,62.0,121.3,13.5,3.7,0.7,23.0,PM10,116.1
39.1,19.5,4.2,88.4,198.0,15.6,2.8,0.62,49.0,PM2.5,194.6
21.7,45.0,5.76,136.7,199.5,22.9,4.8,0.29,44.5,PM2.5,315.5
12.6,65.3,2.14,34.0,54.9,43.9,14.4,3.49,64.7,CO,111.3
29.9,22.0,4.83,147.9,256.0,40.5,2.7,0.6,101.3,PM2.5,314.2
8.4,62.3,7.24,20.5,24.8,21.4,7.5,0.36,58.7,O3,58.5
18.0,39.3,8.61,19.7,47.4,10.5,2.1,0.41,14.5,PM10,42.9
32.1,50.6,8.87,29.0,50.7,9.6,3.8,0.64,32.9,PM2.5,46.2
24.8,46.1,2.93,40.1,107.1,67.8,8.9,0.7,41.9,PM10,110.9
42.3,29.3,10.48,37.8,60.2,11.3,7.0,0.52,75.7,O3,76.4
29.1,71.4,22.78,6.6,18.3,12.5,4.2,0.23,69.7,O3,65.8
16.3,67.7,5.96,37.9,86.0,21.8,6.0,0.51,39.7,PM10,86.9
5.8,60.9,6.13,33.9,67.5,12.6,11.8,0.46,24.4,PM10,67.1
16.8,64.3,5.6,35.5,79.0,17.3,4.4,0.74,51.8,PM10,79.2
20.9,40.8,7.58,54.3,104.6,27.0,7.7,0.63,25.6,PM10,113.4
25.5,58.7,10.99,28.9,70.7,6.4,7.2,0.49,62.7,PM10,73.7
25.4,88.5,12.61,7.6,23.5,7.1,4.0,0.31,42.9,O3,35.9
21.8,54.9,7.06,35.6,73.6,14.0,6.6,0.83,61.2,PM10,84.1
14.4,67.0,2.26,46.9,115.9,19.2,4.6,0.73,2.0,PM10,108.6
45.4,50.5,8.42,45.3,89.8,16.2,8.3,0.6,62.2,PM10,90.1
39.6,17.5,3.48,168.0,259.1,26.4,8.4,0.44,65.2,PM2.5,331.1
28.5,81.0,19.63,4.4,22.0,8.6,2.6,0.24,83.4,O3,82.9
42.2,37.0,6.27,25.2,55.3,7.7,2.2,0.6,91.2,O3,87.8
12.7,60.8,3.27,120.3,161.6,44.5,8.8,1.23,17.5,PM10,139.5
29.2,87.5,14.06,16.8,26.1,9.9,3.0,0.36,74.2,O3,72.1
20.8,41.6,5.58,80.7,154.8,10.7,2.8,0.54,60.6,PM2.5,173.1
46.6,54.6,12.39,6.4,34.6,9.5,4.9,0.28,85.0,O3,85.6
12.5,56.8,1.49,95.8,198.8,57.7,26.4,3.48,16.2,PM2.5,224.8
17.4,48.9,2.93,137.1,225.1,16.3,6.1,0.79,52.9,PM2.5,312.5
20.1,65.3,5.33,82.2,125.4,14.7,3.1,0.5,62.8,PM2.5,173.9
2.8,73.6,5.16,15.9,27.3,7.0,6.3,0.57,33.0,O3,33.4
29.0,75.5,12.5,11.3,5.2,17.2,9.5,0.68,33.6,CO,38.5
28.5,71.5,14.0,6.7,26.9,9.3,2.1,0.38,65.3,O3,70.0
33.6,84.4,4.19,6.7,28.8,24.1,6.1,0.62,85.5,O3,83.0
35.1,35.8,8.3,29.4,57.7,14.0,6.9,0.33,67.2,O3,64.2
26.6,42.1,8.78,13.7,44.1,17.0,10.0,0.49,67.8,O3,66.6
12.0,81.5,5.63,53.0,104.6,9.8,4.6,1.07,74.1,PM10,101.2
39.7,42.3,4.75,16.9,24.7,29.8,8.8,0.56,85.1,O3,78.6
26.9,39.7,5.83,28.4,61.5,14.0,5.1,0.57,29.1,PM10,61.8
15.6,58.8,2.17,21.6,69.3,18.7,10.5,1.21,37.2,PM10,71.4
18.1,30.5,4.74,79.7,139.0,8.4,8.8,1.03,28.4,PM2.5,165.7
21.8,33.1,10.71,55.1,103.8,6.3,3.3,0.31,45.5,PM10,102.2
48.1,65.1,3.07,105.3,179.7,21.1,12.8,1.66,115.4,PM2.5,251.6
26.4,95.0,21.33,3.9,23.9,11.6,2.9,0.3,36.0,O3,43.0
15.4,83.8,2.96,266.6,286.2,15.5,5.7,0.66,2.0,PM2.5,408.5
31.6,88.1,10.37,5.0,9.3,8.6,7.3,0.53,49.7,O3,47.9
37.6,51.6,9.69,34.0,70.5,22.6,3.0,0.42,37.9,PM10,72.7
17.6,55.8,4.26,87.3,138.8,13.6,4.6,0.42,32.4,PM2.5,195.7
26.1,70.8,24.44,3.0,25.7,14.9,2.9,0.32,42.6,O3,45.1
11.3,64.4,8.96,16.1,26.9,15.3,3.3,0.73,44.0,O3,48.1
36.8,50.0,8.17,29.6,53.3,8.2,3.0,0.78,35.6,PM10,51.5
23.6,66.8,6.58,95.8,150.4,26.4,6.8,0.72,69.1,PM2.5,218.5
10.5,45.2,5.28,48.2,60.5,17.5,8.3,0.68,2.0,PM2.5,88.9
22.2,80.3,2.52,46.2,94.9,9.1,6.0,0.69,13.1,PM10,96.7
22.0,69.0,3.27,56.2,122.6,13.7,3.4,0.68,35.3,PM10,111.9
27.4,29.4,9.8,25.5,44.1,6.1,2.9,0.89,68.2,O3,66.2
12.8,82.6,4.1,276.0,346.7,11.6,9.9,0.65,2.0,PM2.5,418.2
37.8,20.9,6.08,130.1,249.5,6.3,5.7,0.65,66.7,PM2.5,307.9
13.7,63.6,2.63,61.3,120.7,6.4,3.2,1.38,31.0,PM10,117.0
40.9,66.7,9.8,26.7,43.0,18.5,5.4,0.37,49.3,O3,47.3
19.6,63.6,9.41,22.2,51.6,13.2,4.7,0.32,23.4,PM10,48.0
20.0,73.1,2.98,73.7,140.4,65.2,4.4,2.14,30.9,PM2.5,140.1
28.6,57.0,9.42,16.5,35.4,9.0,12.8,0.63,81.0,O3,82.6
13.0,54.5,4.71,96.9,136.3,13.8,19.1,0.4,79.1,PM2.5,229.4
31.4,84.6,15.08,3.8,9.5,9.5,4.3,0.34,39.9,O3,41.2
39.9,44.1,8.91,39.9,71.4,14.7,7.9,0.51,58.6,PM10,73.6
21.1,52.5,6.99,25.0,39.2,16.9,4.9,0.38,36.1,PM2.5,40.9
32.3,90.6,17.07,7.6,19.5,28.1,3.3,0.26,65.4,O3,62.3
39.9,52.7,2.22,23.8,46.6,29.5,9.6,0.5,104.5,O3,103.6
